run_id,run_name,state,sweep_id,created_at,model,seed,lr,wd,epochs,batch_size,dice_weight,dataset_length,early_stop_patience,burn_in,val_every,link,depth,start_filters,max_rot_order,group_order,activation_type,fourier_N,fourier_function,kernel_size,conv_sigma,up_mode,total_params,val_DetA,val_Recall,val_DetA_ann1,val_DetA_ann2,val_Recall_ann1,val_Recall_ann2,test_DetA,test_Recall,test_HOTA,test_AssA,test_DetA_ann1,test_DetA_ann2,test_HOTA_ann1,test_HOTA_ann2,test_AssA_ann1,test_AssA_ann2
c8g2idix,summer-sweep-42,finished,,2026-04-24T04:46:41Z,,,,,,,,,,,,,,,,,,,,,,,18005,0.7955392599105835,0.7866011261940002,0.8021678328514099,0.8068305850028992,0.7761504650115967,0.8156439065933228,0.7979077100753784,,0.7235034704208374,0.6560373902320862,0.7979077100753784,,0.7235034704208374,,0.6560373902320862,
f7vaiza9,likely-sweep-2,finished,,2026-04-24T07:35:08Z,,,,,,,,,,,,,,,,,,,,,,,28453,0.7788125872612,0.8171238899230957,0.7843404412269592,0.7876477837562561,0.8035090565681458,0.8436473608016968,0.7953749895095825,,0.7021732926368713,0.619892954826355,0.7953749895095825,,0.7021732926368713,,0.619892954826355,
nhpbb122,robust-sweep-1,finished,,2026-04-24T07:35:08Z,,,,,,,,,,,,,,,,,,,,,,,16084,0.7818279266357422,0.8334035277366638,0.7904497981071472,0.7909209728240967,0.8232101798057556,0.8658599853515625,0.8005911707878113,,0.7233059406280518,0.6534814238548279,0.8005911707878113,,0.7233059406280518,,0.6534814238548279,
7odj5rqh,genial-sweep-3,finished,,2026-04-24T08:19:47Z,,,,,,,,,,,,,,,,,,,,,,,44326,0.7765559554100037,0.8148601055145264,0.782086968421936,0.7861567139625549,0.8021708130836487,0.8433880805969238,0.7639013528823853,,0.6867446303367615,0.6173809766769409,0.7639013528823853,,0.6867446303367615,,0.6173809766769409,
harbivpr,dry-sweep-4,finished,,2026-04-24T08:23:30Z,,,,,,,,,,,,,,,,,,,,,,,63703,0.7877120971679688,0.8476288318634033,0.8104334473609924,0.7843860387802124,0.8301241397857666,0.8927398324012756,0.7742694020271301,,0.6937746405601501,0.6216482520103455,0.7742694020271301,,0.6937746405601501,,0.6216482520103455,
a2aubl1j,revived-sweep-5,finished,,2026-04-24T09:13:02Z,,,,,,,,,,,,,,,,,,,,,,,86584,0.7898436784744263,0.8361806273460388,0.7948699593544006,0.8022266626358032,0.8200134038925171,0.8682800531387329,0.7961259484291077,,0.719006359577179,0.6493571996688843,0.7961259484291077,,0.719006359577179,,0.6493571996688843,
3pa4mw9b,dandy-sweep-6,finished,,2026-04-24T09:14:30Z,,,,,,,,,,,,,,,,,,,,,,,112969,0.7999024987220764,0.8489683866500854,0.8150028586387634,0.8069972991943359,0.8342130780220032,0.8846153616905212,0.803952693939209,,0.7118573188781738,0.6303118467330933,0.803952693939209,,0.7118573188781738,,0.6303118467330933,
f1wsqm7u,dandy-sweep-7,finished,,2026-04-24T09:58:54Z,,,,,,,,,,,,,,,,,,,,,,,142858,0.796459436416626,0.8417060375213623,0.8015234470367432,0.8093789219856262,0.8287859559059143,0.8745030164718628,0.7778230905532837,,0.7146338820457458,0.6565781235694885,0.7778230905532837,,0.7146338820457458,,0.6565781235694885,
uhfcz52c,lemon-sweep-8,finished,,2026-04-24T10:00:03Z,,,,,,,,,,,,,,,,,,,,,,,176251,0.7987609505653381,0.8445311784744263,0.8087982535362244,0.808250904083252,0.8316853642463684,0.8780466914176941,0.7905979156494141,,0.6950194239616394,0.6109957098960876,0.7905979156494141,,0.6950194239616394,,0.6109957098960876,
y7doxrpi,fast-sweep-9,finished,,2026-04-24T10:44:44Z,,,,,,,,,,,,,,,,,,,,,,,213148,0.8034325838088989,0.8529012799263,0.8151404857635498,0.8145403861999512,0.8375585675239563,0.8894554972648621,0.8104302287101746,,0.7305014133453369,0.6584556102752686,0.8104302287101746,,0.7305014133453369,,0.6584556102752686,
huhpytyo,fiery-sweep-10,finished,,2026-04-24T10:46:08Z,,,,,,,,,,,,,,,,,,,,,,,253549,0.8069394826889038,0.8589093685150146,0.8220260739326477,0.8096001148223877,0.8404579758644104,0.8975799679756165,0.7991235852241516,,0.7166377305984497,0.6426660418510437,0.7991235852241516,,0.7166377305984497,,0.6426660418510437,
d7rrctaq,celestial-sweep-11,finished,,2026-04-24T11:28:10Z,,,,,,,,,,,,,,,,,,,,,,,297454,0.81084144115448,0.8532070517539978,0.8289278149604797,0.8118279576301575,0.8344361186027527,0.8910112380981445,0.80384361743927,,0.6946564316749573,0.6003002524375916,0.80384361743927,,0.6946564316749573,,0.6003002524375916,
aeiil6md,upbeat-sweep-12,finished,,2026-04-24T11:30:10Z,,,,,,,,,,,,,,,,,,,,,,,344863,0.8076945543289185,0.8547738790512085,0.8210180401802063,0.8145929574966431,0.8391197919845581,0.892307698726654,0.799558162689209,,0.7157488465309143,0.6407243609428406,0.799558162689209,,0.7157488465309143,,0.6407243609428406,
yaddowqx,chocolate-sweep-13,finished,,2026-04-24T12:11:02Z,,,,,,,,,,,,,,,,,,,,,,,395776,0.8155097961425781,0.8723368644714355,0.8314927220344543,0.8176546692848206,0.8563675284385681,0.9149524569511414,0.8067334890365601,,0.7213435769081116,0.6449918150901794,0.8067334890365601,,0.7213435769081116,,0.6449918150901794,
7j2lr9j9,vague-sweep-14,finished,,2026-04-24T12:14:52Z,,,,,,,,,,,,,,,,,,,,,,,450193,0.8112854361534119,0.8588377833366394,0.8251982927322388,0.8167089223861694,0.8462567925453186,0.8947277665138245,0.7969629168510437,,0.7169387340545654,0.6449498534202576,0.7969629168510437,,0.7169387340545654,,0.6449498534202576,
2s0ydaok,firm-sweep-15,finished,,2026-04-24T12:56:11Z,,,,,,,,,,,,,,,,,,,,,,,16084,0.7865186333656311,0.8315865993499756,0.7899410128593445,0.7943666577339172,0.8169652819633484,0.8609334230422974,0.8031917810440063,,0.7215126156806946,0.6481397151947021,0.8031917810440063,,0.7215126156806946,,0.6481397151947021,
wayd5w8b,dashing-sweep-16,finished,,2026-04-24T12:59:38Z,,,,,,,,,,,,,,,,,,,,,,,28453,0.7736684083938599,0.7985134124755859,0.778895914554596,0.7878811359405518,0.7863355875015259,0.8252376914024353,0.776033341884613,,0.7024063467979431,0.6357648372650146,0.776033341884613,,0.7024063467979431,,0.6357648372650146,
wus61g87,apricot-sweep-17,finished,,2026-04-24T13:44:28Z,,,,,,,,,,,,,,,,,,,,,,,44326,0.7868956327438354,0.8273857831954956,0.7892476320266724,0.8009194135665894,0.8139171600341797,0.8551425933837891,0.79282546043396,,0.7061158418655396,0.6288894414901733,0.79282546043396,,0.7061158418655396,,0.6288894414901733,
o2v7hvs4,bumbling-sweep-18,finished,,2026-04-24T14:00:40Z,,,,,,,,,,,,,,,,,,,,,,,63703,0.7952472567558289,0.8431146144866943,0.8035829663276672,0.8062514662742615,0.8275220990180969,0.8779602646827698,0.784191906452179,,0.688811182975769,0.6050315499305725,0.784191906452179,,0.688811182975769,,0.6050315499305725,
ti209lts,graceful-sweep-19,finished,,2026-04-24T14:31:14Z,,,,,,,,,,,,,,,,,,,,,,,86584,0.8025397658348083,0.8422558307647705,0.8111982941627502,0.8105652332305908,0.8275220990180969,0.8719965219497681,0.8060625195503235,,0.7205775380134583,0.6441584229469299,0.8060625195503235,,0.7205775380134583,,0.6441584229469299,
w3ettbrf,eternal-sweep-20,finished,,2026-04-24T14:48:19Z,,,,,,,,,,,,,,,,,,,,,,,112969,0.7968194484710693,0.8381473422050476,0.8068598508834839,0.8124902248382568,0.8277451395988464,0.8698357939720154,0.7744717001914978,,0.6983784437179565,0.6297615170478821,0.7744717001914978,,0.6983784437179565,,0.6297615170478821,
q4dkueni,brisk-sweep-21,finished,,2026-04-24T15:15:43Z,,,,,,,,,,,,,,,,,,,,,,,142858,0.7923349142074585,0.8366988301277161,0.797615647315979,0.8028815984725952,0.8220950365066528,0.8682800531387329,0.7866974472999573,,0.7228537201881409,0.6641911864280701,0.7866974472999573,,0.7228537201881409,,0.6641911864280701,
wxvdj39w,proud-sweep-22,finished,,2026-04-24T15:32:20Z,,,,,,,,,,,,,,,,,,,,,,,176251,0.8062580823898315,0.8405202031135559,0.8182273507118225,0.8145092725753784,0.8256635069847107,0.8734658360481262,0.7895820140838623,,0.7141921520233154,0.6460005640983582,0.7895820140838623,,0.7141921520233154,,0.6460005640983582,
fei29xcg,worldly-sweep-23,finished,,2026-04-24T15:59:52Z,,,,,,,,,,,,,,,,,,,,,,,213148,0.8026398420333862,0.8508725166320801,0.8142601251602173,0.8138688802719116,0.8348821401596069,0.8846153616905212,0.7785090804100037,,0.7070609927177429,0.6421701312065125,0.7785090804100037,,0.7070609927177429,,0.6421701312065125,
9b9ro07j,effortless-sweep-24,finished,,2026-04-24T16:18:00Z,,,,,,,,,,,,,,,,,,,,,,,253549,0.8106168508529663,0.8501118421554565,0.8262020349502563,0.8180559873580933,0.834361732006073,0.8872947096824646,0.7894102334976196,,0.6916418671607971,0.6059821248054504,0.7894102334976196,,0.6916418671607971,,0.6059821248054504,
wy3lskul,dark-sweep-25,finished,,2026-04-24T16:43:53Z,,,,,,,,,,,,,,,,,,,,,,,297454,0.8094212412834167,0.8497437834739685,0.8257311582565308,0.8120570182800293,0.8354769349098206,0.8864304423332214,0.7946042418479919,,0.7263294458389282,0.6639209985733032,0.7946042418479919,,0.7263294458389282,,0.6639209985733032,
wawje7xn,quiet-sweep-26,finished,,2026-04-24T17:00:19Z,,,,,,,,,,,,,,,,,,,,,,,344863,0.81394362449646,0.8509103655815125,0.8269271850585938,0.8163593411445618,0.8362947106361389,0.8873811364173889,0.8026873469352722,,0.7128476500511169,0.6330631375312805,0.8026873469352722,,0.7128476500511169,,0.6330631375312805,
btld04vq,charmed-sweep-27,finished,,2026-04-24T17:27:01Z,,,,,,,,,,,,,,,,,,,,,,,395776,0.8086340427398682,0.8565655946731567,0.8200731873512268,0.8156450390815735,0.8415731191635132,0.8939498662948608,0.7997419834136963,,0.7173520922660828,0.6434500217437744,0.7997419834136963,,0.7173520922660828,,0.6434500217437744,
rewylyte,soft-sweep-28,finished,,2026-04-24T17:44:55Z,,,,,,,,,,,,,,,,,,,,,,,450193,0.8111904859542847,0.8700560331344604,0.8278776407241821,0.8164911866188049,0.8501970171928406,0.9138288497924804,0.7846923470497131,,0.7033640146255493,0.6304648518562317,0.7846923470497131,,0.7033640146255493,,0.6304648518562317,
ggossw20,balmy-sweep-29,finished,,2026-04-24T18:11:18Z,,,,,,,,,,,,,,,,,,,,,,,16084,0.769538164138794,0.8199395537376404,0.7736804485321045,0.781722366809845,0.8031373023986816,0.8530682921409607,0.7921538949012756,,0.7086256146430969,0.6339049339294434,0.7921538949012756,,0.7086256146430969,,0.6339049339294434,
q46o1izy,vivid-sweep-30,finished,,2026-04-24T18:28:26Z,,,,,,,,,,,,,,,,,,,,,,,28453,0.7798152565956116,0.8080007433891296,0.7872555255889893,0.7939170598983765,0.7968180775642395,0.8321521282196045,0.7852014899253845,,0.7133288979530334,0.6480351090431213,0.7852014899253845,,0.7133288979530334,,0.6480351090431213,
1eh0v5rh,misty-sweep-31,finished,,2026-04-24T19:07:57Z,,,,,,,,,,,,,,,,,,,,,,,44326,0.7936060428619385,0.8332473635673523,0.800584614276886,0.8045240640640259,0.8171883225440979,0.864563524723053,0.795634925365448,,0.7052504420280457,0.6251336932182312,0.795634925365448,,0.7052504420280457,,0.6251336932182312,
hvog27tu,swept-sweep-32,finished,,2026-04-24T19:50:34Z,,,,,,,,,,,,,,,,,,,,,,,63703,0.7939838171005249,0.8436505198478699,0.8067815899848938,0.8012020587921143,0.8311649560928345,0.8773552179336548,0.7822886109352112,,0.7034889459609985,0.6326267123222351,0.7822886109352112,,0.7034889459609985,,0.6326267123222351,
n0ehlfqu,zesty-sweep-33,finished,,2026-04-24T19:54:17Z,,,,,,,,,,,,,,,,,,,,,,,86584,0.7980877161026001,0.8307369351387024,0.8056787252426147,0.8086538910865784,0.8174856901168823,0.8622298836708069,0.7925599217414856,,0.7131516933441162,0.641699492931366,0.7925599217414856,,0.7131516933441162,,0.641699492931366,
uulm7cpe,grateful-sweep-34,finished,,2026-04-24T20:35:31Z,,,,,,,,,,,,,,,,,,,,,,,112969,0.7941349744796753,0.8362158536911011,0.8020885586738586,0.8045071959495544,0.8249200582504272,0.8649092316627502,0.7813413739204407,,0.701860785484314,0.6304652094841003,0.7813413739204407,,0.701860785484314,,0.6304652094841003,
zdc06a2g,dazzling-sweep-35,finished,,2026-04-24T20:40:37Z,,,,,,,,,,,,,,,,,,,,,,,142858,0.8051655292510986,0.846908450126648,0.8140134811401367,0.8172584772109985,0.8312393426895142,0.884269654750824,0.7882731556892395,,0.7176135182380676,0.6532877087593079,0.7882731556892395,,0.7176135182380676,,0.6532877087593079,
i7l0g1vs,treasured-sweep-36,finished,,2026-04-24T21:24:48Z,,,,,,,,,,,,,,,,,,,,,,,176251,0.8075991272926331,0.8574509024620056,0.8168873190879822,0.8147433400154114,0.8434317111968994,0.8919619917869568,0.8041881322860718,,0.7149021625518799,0.6355292797088623,0.8041881322860718,,0.7149021625518799,,0.6355292797088623,
n86d5yei,noble-sweep-37,finished,,2026-04-24T21:25:12Z,,,,,,,,,,,,,,,,,,,,,,,213148,0.8086215257644653,0.8622936010360718,0.8244590163230896,0.8134545087814331,0.8487845063209534,0.8994814157485962,0.7989166975021362,,0.7153368592262268,0.6405007839202881,0.7989166975021362,,0.7153368592262268,,0.6405007839202881,
l9an6qrt,avid-sweep-38,finished,,2026-04-24T22:10:39Z,,,,,,,,,,,,,,,,,,,,,,,253549,0.8082282543182373,0.8597033023834229,0.8223158121109009,0.8107052445411682,0.8468515276908875,0.8974071145057678,0.7971819639205933,,0.7263361215591431,0.6617863178253174,0.7971819639205933,,0.7263361215591431,,0.6617863178253174,
5j1vq6jj,winter-sweep-39,finished,,2026-04-24T22:11:13Z,,,,,,,,,,,,,,,,,,,,,,,297454,0.811012864112854,0.8499953150749207,0.822956919670105,0.817222535610199,0.8348821401596069,0.8852204084396362,0.7993180751800537,,0.6918508410453796,0.598832368850708,0.7993180751800537,,0.6918508410453796,,0.598832368850708,
bb35abhq,playful-sweep-40,finished,,2026-04-24T22:55:41Z,,,,,,,,,,,,,,,,,,,,,,,344863,0.8103575706481934,0.8607045412063599,0.8226268887519836,0.8195238709449768,0.8447698950767517,0.8994814157485962,0.8023459315299988,,0.7064635753631592,0.6220393776893616,0.8023459315299988,,0.7064635753631592,,0.6220393776893616,
2l8vwb36,astral-sweep-41,finished,,2026-04-24T22:55:51Z,,,,,,,,,,,,,,,,,,,,,,,395776,0.8096374869346619,0.8511491417884827,0.8190061450004578,0.8202576637268066,0.8374098539352417,0.884874701499939,0.7958688139915466,,0.7174500823020935,0.6467580795288086,0.7958688139915466,,0.7174500823020935,,0.6467580795288086,
mpxtb2xc,peachy-sweep-42,finished,,2026-04-24T23:39:35Z,,,,,,,,,,,,,,,,,,,,,,,450193,0.8120399713516235,0.8521479368209839,0.8234208822250366,0.8188831806182861,0.8383763432502747,0.8889368772506714,0.8077250123023987,,0.7292314171791077,0.6583656668663025,0.8077250123023987,,0.7292314171791077,,0.6583656668663025,
r5d1o8jb,devout-sweep-43,finished,,2026-04-24T23:40:23Z,,,,,,,,,,,,,,,,,,,,,,,16084,0.7757904529571533,0.8019750714302063,0.7821522355079651,0.7861973643302917,0.7901270985603333,0.8279170393943787,0.7834195494651794,,0.7036101818084717,0.6319313049316406,0.7834195494651794,,0.7036101818084717,,0.6319313049316406,
ltqv7x8q,good-sweep-44,finished,,2026-04-25T00:26:19Z,,,,,,,,,,,,,,,,,,,,,,,28453,0.7769091725349426,0.8153302669525146,0.7747205495834351,0.7951996326446533,0.8008326292037964,0.8401901721954346,0.7926021814346313,,0.730979323387146,0.6741474866867065,0.7926021814346313,,0.730979323387146,,0.6741474866867065,
7le1uyol,cool-sweep-45,finished,,2026-04-25T00:30:06Z,,,,,,,,,,,,,,,,,,,,,,,44326,0.7889607548713684,0.8493173122406006,0.8032821416854858,0.7920979261398315,0.8292320370674133,0.8904926776885986,0.7964351773262024,,0.7007668018341064,0.6165902018547058,0.7964351773262024,,0.7007668018341064,,0.6165902018547058,
cnucoie4,polished-sweep-46,finished,,2026-04-25T01:16:22Z,,,,,,,,,,,,,,,,,,,,,,,63703,0.7920066714286804,0.8268535733222961,0.7964829802513123,0.8045638203620911,0.8129507303237915,0.8560933470726013,0.7859711050987244,,0.6946651339530945,0.613966166973114,0.7859711050987244,,0.6946651339530945,,0.613966166973114,
iq1yayt8,rose-sweep-47,finished,,2026-04-25T01:18:53Z,,,,,,,,,,,,,,,,,,,,,,,86584,0.7954758405685425,0.8375779986381531,0.8047574758529663,0.8059816956520081,0.8241022825241089,0.8696629405021667,0.7980283498764038,,0.7253832817077637,0.659351110458374,0.7980283498764038,,0.7253832817077637,,0.659351110458374,
gr56r696,rare-sweep-48,finished,,2026-04-25T02:04:04Z,,,,,,,,,,,,,,,,,,,,,,,112969,0.8014993667602539,0.85263991355896,0.8096397519111633,0.8128052353858948,0.8340643644332886,0.8917891383171082,0.8004993796348572,,0.700308084487915,0.612656831741333,0.8004993796348572,,0.700308084487915,,0.612656831741333,
d9ekbjo2,sandy-sweep-49,finished,,2026-04-25T02:06:55Z,,,,,,,,,,,,,,,,,,,,,,,142858,0.803737998008728,0.8483791947364807,0.8205530047416687,0.8103579878807068,0.8355512619018555,0.8827139139175415,0.7855329513549805,,0.7176915407180786,0.6557092070579529,0.7855329513549805,,0.7176915407180786,,0.6557092070579529,
oullgvht,autumn-sweep-50,finished,,2026-04-25T02:50:48Z,,,,,,,,,,,,,,,,,,,,,,,176251,0.8060092926025391,0.8452269434928894,0.8193910717964172,0.8118978142738342,0.8310906291007996,0.8789973855018616,0.7896363139152527,,0.7107130885124207,0.6396781206130981,0.7896363139152527,,0.7107130885124207,,0.6396781206130981,
p8nxwunu,dazzling-sweep-51,finished,,2026-04-25T02:52:38Z,,,,,,,,,,,,,,,,,,,,,,,213148,0.7999395728111267,0.8424810767173767,0.8061428666114807,0.8097115755081177,0.8292320370674133,0.8738980293273926,0.7985437512397766,,0.7102546095848083,0.6317269206047058,0.7985437512397766,,0.7102546095848083,,0.6317269206047058,
1drll7er,vocal-sweep-52,finished,,2026-04-25T03:37:44Z,,,,,,,,,,,,,,,,,,,,,,,253549,0.8031070232391357,0.8594682216644287,0.8147246241569519,0.8139498829841614,0.8450672626495361,0.8981849551200867,0.7881618142127991,,0.7070887684822083,0.6343551874160767,0.7881618142127991,,0.7070887684822083,,0.6343551874160767,
zqmqnp9w,rich-sweep-53,finished,,2026-04-25T03:40:33Z,,,,,,,,,,,,,,,,,,,,,,,297454,0.8095694184303284,0.8559488654136658,0.820733904838562,0.8140230178833008,0.8412757515907288,0.8929991126060486,0.7976168394088745,,0.7181139588356018,0.6465355753898621,0.7976168394088745,,0.7181139588356018,,0.6465355753898621,
he925uvv,charmed-sweep-54,finished,,2026-04-25T04:24:51Z,,,,,,,,,,,,,,,,,,,,,,,344863,0.8092354536056519,0.8499943614006042,0.8200086355209351,0.8166975975036621,0.8351051807403564,0.8852204084396362,0.8006088137626648,,0.7025308012962341,0.6164677739143372,0.8006088137626648,,0.7025308012962341,,0.6164677739143372,
688d3r3d,stoic-sweep-55,finished,,2026-04-25T04:26:31Z,,,,,,,,,,,,,,,,,,,,,,,395776,0.8111228346824646,0.8619379997253418,0.824387788772583,0.8151800036430359,0.8482640981674194,0.8999135494232178,0.807431161403656,,0.717399537563324,0.6374067664146423,0.807431161403656,,0.717399537563324,,0.6374067664146423,
8ly7zomn,stilted-sweep-56,finished,,2026-04-25T05:13:28Z,,,,,,,,,,,,,,,,,,,,,,,450193,0.8064061403274536,0.8628519177436829,0.8222839832305908,0.8062695264816284,0.8461824655532837,0.9034572243690492,0.8039938807487488,,0.7193912267684937,0.6436911225318909,0.8039938807487488,,0.7193912267684937,,0.6436911225318909,
nx4fedbc,smart-sweep-57,finished,,2026-04-25T05:14:14Z,,,,,,,,,,,,,,,,,,,,,,,16084,0.771134078502655,0.8153451681137085,0.7762128114700317,0.7837607860565186,0.8021708130836487,0.8418323397636414,0.7878057360649109,,0.6889411807060242,0.6024835109710693,0.7878057360649109,,0.6889411807060242,,0.6024835109710693,
wn8581sx,stellar-sweep-58,finished,,2026-04-25T05:58:47Z,,,,,,,,,,,,,,,,,,,,,,,28453,0.7893815040588379,0.8330872654914856,0.7926162481307983,0.7996149659156799,0.8132480978965759,0.8662921190261841,0.8012114763259888,,0.7277430891990662,0.6610115170478821,0.8012114763259888,,0.7277430891990662,,0.6610115170478821,
8q16j0u5,icy-sweep-59,finished,,2026-04-25T06:02:45Z,,,,,,,,,,,,,,,,,,,,,,,44326,0.7854594588279724,0.8302249908447266,0.7951552867889404,0.7924542427062988,0.8121329545974731,0.8667243123054504,0.793254017829895,,0.7141653299331665,0.6429619789123535,0.793254017829895,,0.7141653299331665,,0.6429619789123535,
4ll2o63b,copper-sweep-60,finished,,2026-04-25T06:53:14Z,,,,,,,,,,,,,,,,,,,,,,,63703,0.7857491374015808,0.825254499912262,0.7899376749992371,0.8015446066856384,0.8124303221702576,0.8521175384521484,0.7920206785202026,,0.7103437185287476,0.6370896697044373,0.7920206785202026,,0.7103437185287476,,0.6370896697044373,
pbbwfj6s,vivid-sweep-61,finished,,2026-04-25T06:57:27Z,,,,,,,,,,,,,,,,,,,,,,,86584,0.7963731288909912,0.844700038433075,0.8020184636116028,0.8052541613578796,0.8270760774612427,0.8797752857208252,0.7951117157936096,,0.7126216292381287,0.6386895775794983,0.7951117157936096,,0.7126216292381287,,0.6386895775794983,
4j5gw2wk,light-sweep-62,finished,,2026-04-25T07:42:31Z,,,,,,,,,,,,,,,,,,,,,,,112969,0.8030238747596741,0.8406834602355957,0.8144063949584961,0.8106668591499329,0.8306445479393005,0.8719100952148438,0.8072807788848877,,0.7205542922019958,0.6431448459625244,0.8072807788848877,,0.7205542922019958,,0.6431448459625244,
pji2eq6u,sweepy-sweep-63,finished,,2026-04-25T07:44:34Z,,,,,,,,,,,,,,,,,,,,,,,142858,0.8021144866943359,0.8332386612892151,0.8116294145584106,0.8132674098014832,0.8199390172958374,0.8640449643135071,0.8051050901412964,,0.7305026650428772,0.6628130078315735,0.8051050901412964,,0.7305026650428772,,0.6628130078315735,
gyvh587i,drawn-sweep-64,finished,,2026-04-25T08:28:13Z,,,,,,,,,,,,,,,,,,,,,,,176251,0.8060152530670166,0.847919762134552,0.8153307437896729,0.8181115984916687,0.8351795673370361,0.8813310265541077,0.7992494106292725,,0.7113884091377258,0.633185863494873,0.7992494106292725,,0.7113884091377258,,0.633185863494873,
9sjc5wf0,youthful-sweep-65,finished,,2026-04-25T08:30:48Z,,,,,,,,,,,,,,,,,,,,,,,213148,0.8056280016899109,0.8487450480461121,0.8153812885284424,0.8125626444816589,0.8340643644332886,0.8834918141365051,0.8050490021705627,,0.7174177169799805,0.6393253207206726,0.8050490021705627,,0.7174177169799805,,0.6393253207206726,
z6fa5vs4,peach-sweep-66,finished,,2026-04-25T09:13:15Z,,,,,,,,,,,,,,,,,,,,,,,253549,0.8027337193489075,0.851368248462677,0.8124687671661377,0.8131944537162781,0.8328005075454712,0.8889368772506714,0.7921857237815857,,0.7132533192634583,0.6421856880187988,0.7921857237815857,,0.7132533192634583,,0.6421856880187988,
p3gjjcf9,sunny-sweep-67,finished,,2026-04-25T09:16:16Z,,,,,,,,,,,,,,,,,,,,,,,297454,0.8077532052993774,0.8426805734634399,0.8220841288566589,0.8139249086380005,0.8281912207603455,0.8749351501464844,0.8028792142868042,,0.7229329943656921,0.6509473919868469,0.8028792142868042,,0.7229329943656921,,0.6509473919868469,
djx8ctmf,balmy-sweep-68,finished,,2026-04-25T09:59:39Z,,,,,,,,,,,,,,,,,,,,,,,344863,0.8103957772254944,0.8534793853759766,0.8275421261787415,0.8120866417884827,0.8395658135414124,0.8908383846282959,0.8108878135681152,,0.7238048315048218,0.6460738778114319,0.8108878135681152,,0.7238048315048218,,0.6460738778114319,
6gj5yg8g,fragrant-sweep-69,finished,,2026-04-25T10:02:57Z,,,,,,,,,,,,,,,,,,,,,,,395776,0.8061181306838989,0.8635172843933105,0.816827118396759,0.8153846263885498,0.8435060381889343,0.9046672582626344,0.7968834042549133,,0.7038025856018066,0.6215941905975342,0.7968834042549133,,0.7038025856018066,,0.6215941905975342,
aadneipz,effortless-sweep-70,finished,,2026-04-25T10:46:35Z,,,,,,,,,,,,,,,,,,,,,,,450193,0.8121667504310608,0.851103663444519,0.8280771970748901,0.8167799115180969,0.8360716700553894,0.8866032958030701,0.8093489408493042,,0.7171180844306946,0.6353975534439087,0.8093489408493042,,0.7171180844306946,,0.6353975534439087,
